Game,Nodes,Edges,Algorithm,Status,Time_ms,Peak_Memory_MB
Random_30,10000,25809,pzlk,OK,6.716366,4.8324194
Random_30,10000,25809,si,OK,4502.734824,1528.3782
Random_30,10000,25809,ptl,OK,7.151564,2.9584036
Random_31,10000,25853,tl,OK,2.344106,2.8319693
Random_31,10000,25853,zlk,OK,2.560086,3.2545996
Random_31,10000,25853,pzlk,OK,3.895906,3.403205
Random_31,10000,25853,si,OK,4415.918069,1528.1488
Random_31,10000,25853,ptl,OK,6.336707,2.8319387
Random_32,10000,25884,tl,OK,2.2002129999999998,2.832488
Random_32,10000,25884,zlk,OK,2.668252,5.6800222
Random_32,10000,25884,pzlk,OK,4.738367,5.8069677
Random_32,10000,25884,si,OK,4052.9182319999995,1528.2253
Random_32,10000,25884,ptl,OK,5.592822,2.867179
Random_33,10000,25872,tl,OK,2.432324,2.8347158
Random_33,10000,25872,zlk,OK,4.215382999999999,4.028861
Random_33,10000,25872,pzlk,OK,5.985088,4.177039
Random_33,10000,25872,si,OK,4317.708598,1527.9219
Random_33,10000,25872,ptl,OK,6.025104,2.8688574
Random_34,10000,25872,tl,OK,4.490368,2.936431
Random_34,10000,25872,zlk,OK,4.880178,4.376441
Random_34,10000,25872,pzlk,OK,5.0703700000000005,4.42562
Random_34,10000,25872,si,OK,4160.086446,1528.3783
Random_34,10000,25872,ptl,OK,9.531823,2.936431
Random_35,10000,25778,tl,OK,1.7986090000000001,2.8309546
Random_35,10000,25778,zlk,OK,1.548193,3.4092703
Random_35,10000,25778,pzlk,OK,2.665889,3.5343237
Random_35,10000,25778,si,OK,3834.7753129999996,1528.0724
Random_35,10000,25778,ptl,OK,5.587875,2.8667517
Random_36,10000,25998,tl,OK,2.504022,2.8344717
Random_36,10000,25998,zlk,OK,2.9097329999999997,3.8559637
Random_36,10000,25998,pzlk,OK,4.791581,3.9309835
Random_36,10000,25998,si,OK,4311.016422,1528.3802
Random_36,10000,25998,ptl,OK,6.164723,2.8344717
Random_37,10000,25739,tl,OK,2.3279669999999997,2.8332205
Random_37,10000,25739,zlk,OK,3.971131,4.8012686
Random_37,10000,25739,pzlk,OK,7.114629,4.926345
Random_37,10000,25739,si,OK,4672.63226,1528.379
Random_37,10000,25739,ptl,OK,6.085373,2.8680944
Random_38,10000,26051,tl,OK,2.6911370000000003,2.8314276
Random_38,10000,26051,zlk,OK,4.779309,7.6316442
Random_38,10000,26051,pzlk,OK,9.697561,7.7810354
Random_38,10000,26051,si,OK,4745.142998,1528.2262
Random_38,10000,26051,ptl,OK,7.0400089999999995,2.8679419
Random_39,10000,25810,tl,OK,2.516115,2.8338003
Random_39,10000,25810,zlk,OK,3.0636270000000003,3.7018576
Random_39,10000,25810,pzlk,OK,4.272215,3.8469381
Random_39,10000,25810,si,OK,3938.86028,1528.3788
Random_39,10000,25810,ptl,OK,6.7067250000000005,2.8679419
Random_40,10000,25858,tl,OK,2.6589769999999997,2.8335867
Random_40,10000,25858,zlk,OK,3.655823,3.8551168
Random_40,10000,25858,pzlk,OK,4.422421,3.9300604
Random_40,10000,25858,si,OK,4269.877578,1528.3794
Random_40,10000,25858,ptl,OK,6.239968,2.8684607
Random_41,10000,25757,tl,OK,2.638608,2.8298101
Random_41,10000,25757,zlk,OK,3.561564,3.7411337
Random_41,10000,25757,pzlk,OK,4.723194,3.8902578
Random_41,10000,25757,si,OK,3885.578836,1528.3771
Random_41,10000,25757,ptl,OK,6.757262,2.8661413
Random_42,10000,25686,tl,OK,2.566321,2.8305655
Random_42,10000,25686,zlk,OK,4.196783,3.6873922
Random_42,10000,25686,pzlk,OK,6.643185,3.736144
Random_42,10000,25686,si,OK,4419.953793000001,1528.3765
Random_42,10000,25686,ptl,OK,6.549729,2.8655615
Random_43,10000,25857,tl,OK,2.365449,2.8332815
Random_43,10000,25857,zlk,OK,4.596603,4.1608496
Random_43,10000,25857,pzlk,OK,5.804691,4.2864523
Random_43,10000,25857,si,OK,4032.397843,1528.2264
Random_43,10000,25857,ptl,OK,5.592138,2.8681555
Random_44,10000,25876,tl,OK,2.0442590000000003,2.8333654
Random_44,10000,25876,zlk,OK,2.346705,3.8608236
Random_44,10000,25876,pzlk,OK,3.641317,3.9861517
Random_44,10000,25876,si,OK,4105.721325,1528.0739
Random_44,10000,25876,ptl,OK,5.388611,2.8682165
Random_45,10000,25698,tl,OK,2.851305,2.8307714
Random_45,10000,25698,zlk,OK,4.141780000000001,4.514304
Random_45,10000,25698,pzlk,OK,4.803899,4.6629553
Random_45,10000,25698,si,OK,4308.7104070000005,1528.3014
Random_45,10000,25698,ptl,OK,6.641435,2.8668432
Random_46,10000,25711,tl,OK,3.002793,2.8328848
